N,P,K,temperature,humidity,ph,rainfall,label
55.19101738754258,63.94725772595308,51.35754526377027,33.25845880667898,100.0,6.584228082488632,148.82896576946553,papaya
0.42892653493510263,14.907391013920392,8.834478798643442,23.447047525083075,97.73481434127585,7.167564644549115,120.3297423491403,orange
43.482755960792446,56.05553374285056,50.889786678726864,36.596668979550834,94.75840116127985,6.4654645854014845,124.69262083945708,papaya
53.617719557081905,66.37060999858427,82.60637053265734,19.355750639061814,24.101243570438047,7.704768600285597,71.32869784289099,chickpea
97.01913148662501,28.19251665633538,43.56705401578882,25.02530892829731,85.6914072244479,6.332603643160293,197.67510121278147,jute
16.07230199639535,40.20702523026905,15.603586087940059,25.83282322042484,94.1753319726376,6.866507868817409,37.83641196195943,mungbean
0.0,11.70763468654954,3.920266670201693,23.18813968238305,100.0,7.017625853965175,97.48772084622324,orange
17.368760717412894,67.0183285312342,19.71705755550052,24.606422707147377,47.34939953016775,5.555134826637411,172.95292798295026,pigeonpeas
77.08306250206724,40.972194767070405,50.4367819914774,25.25669101852856,73.20630256788442,6.1382733499582365,221.88383036941897,rice
17.11360122245984,19.320455161883775,47.36364293248758,19.421038825580624,95.95545341573096,5.715314151669396,119.4680756651187,pomegranate
23.50120234718285,37.20339030758774,22.120334307592255,29.30995116844338,55.92952100582325,6.604690463019382,49.39717937764669,mothbeans
81.44774972592295,44.51787268055713,40.952099941712376,28.326084519192236,74.10654434101873,6.8989333206730095,189.07617135809937,jute
18.158704327562294,68.75696835735486,17.24610897199223,23.21202663751376,64.79833044892978,7.4114300671757505,43.479344576728614,lentil
70.74081914006221,51.938308060626426,47.37236833137352,25.60386337023741,84.93917210653997,7.326439780740192,161.13033972327952,jute
39.08158200992749,56.86433295238615,22.780110484211455,27.0076823736707,66.51429288966168,6.948496065358762,61.96910309047231,blackgram
71.71902164920216,44.197214930295935,42.58008114286813,23.823693749358863,68.95860990059954,6.081203341088239,145.2056408219437,jute
45.186243470750874,67.71486814162013,77.42143624630928,15.359954977558589,22.582735243159824,7.044592618764446,76.8392714397295,chickpea
44.524077165052354,66.18816886478778,82.70787074769353,19.022405199049963,21.002329272171913,6.961735482382603,66.54129076526785,chickpea
15.496896326760655,79.87292822828772,23.033615295680914,17.400837526144805,32.7963777012349,5.518576600638537,106.44887833096891,kidneybeans
46.59251765623893,58.53707072628527,38.84561799836466,35.5384305544581,90.19456418306565,7.222823604542631,162.35336279236446,papaya
2.2555760542232917,25.659304303791185,32.902838435178076,29.958062897537808,54.732885017866934,5.128129013973186,82.46598281704982,mango
44.024722948989975,64.60887966142118,14.349106352576584,34.04518046113896,64.62577349665104,7.018615543567877,74.2009209727127,blackgram
71.73032942212232,53.26835418138264,19.799210246778284,21.064597597376217,68.97377170832642,5.905788022964094,60.567177488084894,maize
15.39378129952804,42.62011523194931,20.537221871704464,31.90423539836512,81.71915079669125,7.01176524038213,50.1754823870935,mungbean
83.5979044793104,53.45513191701049,19.981987304547157,22.763870904463108,61.05185931714831,5.88560421579682,72.42095372009307,maize
29.162785217396006,73.48406191032163,17.082003368269977,27.777957458704368,52.67810998622873,5.691561169991804,141.74827075595192,pigeonpeas
20.994806140666824,22.016851602740918,24.163952571928206,27.784089007737013,93.05763955181996,6.3268139508463825,163.3483913621941,coconut
89.26809725932951,16.061969859416436,64.25347829173481,28.795887218742305,91.21795360603599,5.902999665232246,20.771553442767388,muskmelon
77.03286888129608,44.4821515338066,21.095751638319694,22.3951992093848,67.08716436589862,5.922837920881637,73.17766299200287,maize
40.6626605641448,66.63691387689443,25.16940527462104,31.501745558802664,57.490488849908324,6.75975469881922,77.79159002516803,blackgram
88.15801789088839,24.446540037664946,28.20802758485988,24.339894529511998,67.09139351871411,6.874534952331732,157.7282704383635,coffee
30.687756595171717,136.11357631151438,210.0,27.13703797094511,81.40922167264769,6.4438445285582615,65.8349551475016,grapes
22.622293021762584,49.23594932476201,18.245752849617627,29.696683478492254,85.91694828837045,6.889130757994204,54.02085038049465,mungbean
85.8157801399071,30.56837607896653,22.676466591912167,23.505565383026514,61.00618394075837,6.65053038305863,164.75263832098494,coffee
13.699176174137099,57.980852444695046,26.059719926932004,21.36410413142524,17.526829072494536,5.502649633844359,104.26052434391607,kidneybeans
118.51629382018152,48.08524923764162,16.59324196782395,24.922456522997596,80.1995334725988,6.969699323369906,81.78715124335953,cotton
21.92059699164085,127.99493364586037,201.15143405555986,19.751599806106043,86.7611252693045,5.5600872957867615,127.70661990652289,apple
90.17675727723224,82.7945105196108,55.81435237121443,29.790868164398372,75.37821333184812,5.767917608944759,112.04336209854078,banana
34.081830688216264,51.40410919186951,19.378571114187817,28.800355953360302,64.62598847623656,6.5600907722475075,84.28698828145434,blackgram
106.29236949310753,18.07621077206283,42.02188033625268,25.768418443298923,90.95264821858838,6.03126747981099,41.473578309209934,watermelon
31.64634998310641,8.96885030423171,34.696014258310235,25.561055231324126,97.04039492482909,5.992914606174463,150.92793533652906,coconut
17.369937520915755,65.90593367823125,19.88075225943846,20.253117392090765,65.97166731669117,6.5652078582241655,36.42667526172483,lentil
3.7402773856426106,12.940603086767588,13.860841858349257,24.987480525735915,83.9331588189753,6.2298951149650055,126.75636293845562,orange
69.36843628754234,68.88754561782483,38.57546259115644,33.335454597499826,89.26725851881763,6.795777426047659,123.72076717570393,papaya
24.57695137780081,64.39989713603349,25.413455269435367,27.901206825725076,53.50199294197532,6.3283564374602115,146.662876548326,pigeonpeas
0.0,12.662647253669348,13.787732220892451,23.02515153920063,89.48418240476822,7.5291704641342125,106.1251133673031,orange
82.96120277064576,37.92914051039094,52.196799003466005,20.573730941818244,76.81376922836772,6.392050025882652,206.52266044484236,rice
104.72639762990012,13.862716118798977,51.907991405384436,28.6624305251681,96.4746503078278,6.107674749756499,20.051745169178183,muskmelon
19.75551408262947,66.44242163106655,17.942866964419988,27.982415330823994,55.85268071998357,5.335311842483957,156.38765487944744,pigeonpeas
105.03232384532497,18.479702452017563,47.55600429557078,29.40147708151678,93.07055491143066,6.009054353006516,24.607058035428217,muskmelon
30.06155763951774,15.940223682315702,30.183018282815393,28.66418403674789,100.0,6.129221980194555,163.0326681783583,coconut
85.39759290697269,48.29776276140223,37.775812508702906,27.667871279775895,76.18709285251477,7.33741860264882,163.88116948735774,jute
82.22319037629799,80.98074502088032,50.520197049510244,25.970122587133456,82.87020965442015,5.936553339239737,99.90906194688431,banana
38.35497717085402,54.46183334685337,22.682069499456716,28.315134739747347,68.13907197576452,6.846707441314009,81.35938225123711,blackgram
45.805946832432305,58.005592488972006,41.656573905530095,32.27895226403752,94.53193373616448,6.155991330836401,146.24101293617318,papaya
112.5451870238119,84.87744678149056,44.36866939667564,30.9446889581644,88.65160907428584,5.480231522232611,97.575132222304,banana
105.77389036750418,45.35933601400726,26.161419147554156,22.90129981759734,81.05317722607529,6.66757170359679,65.94140314134535,cotton
109.50319552276355,10.315411340818605,48.302045521280554,24.782944314870303,90.09268713825197,7.098752109540342,46.02679158297403,watermelon
5.429633878972643,16.534261662143912,0.03665633323258355,23.580075606107805,88.30630637347537,7.211719973577468,126.8076571338819,orange
113.81495399253413,30.383067535099073,39.70873061025851,28.488020468151465,58.166116192584795,6.338562665205236,140.88220212054603,coffee
44.690912150040745,70.41433519855573,87.8858399654389,19.00218833987969,14.0,7.188294874526009,79.90699678861385,chickpea
95.64643655814007,47.729215798533154,45.0818644881567,25.918541652170415,88.83437133722262,6.412359788476454,192.57118268008418,rice
22.733549888024598,51.55819046265276,26.264213172137417,30.592126123562792,63.920483666902285,6.984108649992922,51.688886946071825,mothbeans
2.208955407674933,19.627137066701717,9.896283323542542,22.380310197271854,90.25287524682146,7.148421495286145,118.89856951785495,orange
0.14772686882176075,17.322850201430967,26.46280227593906,31.083791842308553,50.538497245533094,5.964719126936994,86.62619210317533,mango
103.49592476074383,24.548309383280476,36.75544473168501,23.371590645229247,52.70570995571003,6.20800133136797,150.3857441187927,coffee
20.83859694475265,50.91312236843729,10.155384287919585,27.697401559534956,49.94307376305686,6.8825447085301805,49.26295140043038,mothbeans
53.98509655296668,74.62447051914647,24.539811568135246,31.944113931479443,64.35255349891007,7.402266335497726,65.07807218008122,blackgram
18.289008192951663,19.178877011609206,29.241541612525662,20.900421280723933,89.17925293639114,5.511806481615805,90.48397087117114,pomegranate
72.7727697948096,55.50627044780798,21.843366544364507,24.798710873172006,70.99005054929826,6.250089801059163,58.31909546356951,maize
20.694980140723082,56.655878473999536,26.76101339433572,24.06299157312389,45.96592495251231,6.5480461790544755,61.85266708662385,mothbeans
115.69598475686296,23.438649422074473,15.570325372674446,22.92567147522336,83.49199560664701,7.060705875176113,69.62673801698658,cotton
39.378627937824064,54.16776091620183,51.8825373478771,36.224093684206416,94.60397152846376,6.413732834461108,137.99281561613128,papaya
17.501349119241848,60.319629637764294,21.549994915827774,29.66114980807808,56.51709914214499,5.630815753582527,142.27172409287635,pigeonpeas
27.656695309942016,44.85176115224217,18.36651893406818,28.351072459157194,61.20307281744144,6.5207201301555795,46.92629309920692,mothbeans
19.120727977839643,66.97960703697973,25.29968192023311,18.167616169037515,14.656066751048167,5.427673145955924,122.5547569831549,kidneybeans
98.60475683088931,24.67866067520709,23.32491877175988,21.672620043607235,52.26724918146271,6.378007480060668,148.31143932459065,coffee
50.341962316145654,71.1851781209803,24.084185057154905,27.60209720401225,68.70143972017847,6.628356714254861,55.977035130540884,blackgram
17.107101283934227,70.39038224257409,17.194953883737153,18.200972240263035,57.07187146615204,6.555697279319272,47.033499786653685,lentil
14.11385181933939,13.276934213683893,30.85207708796556,28.581235437679954,92.00885958253608,6.0484540497715225,160.66368463266033,coconut
83.61395605508415,37.88388456299582,56.530186312528926,24.049020348517885,80.62474151424178,6.50736735167582,224.9217038499526,rice
0.0,15.157860238588032,8.6978999370292,22.75900517220128,84.71976753326783,6.403568030555411,120.37171472532005,orange
105.9166804969313,19.788203915358906,53.468332883780235,31.1113884977663,85.24146233987676,7.42910095569779,22.54563552553217,muskmelon
94.20031853851273,13.035635458673546,55.99813302791348,23.894614092433006,88.73011976491408,6.4884733593645505,40.744028354685085,watermelon
25.627173922073847,57.65381633703069,21.251001031258472,19.456689779347894,18.551053061969,5.343100002272892,115.23709546106981,kidneybeans
80.91704671500486,18.345999155283604,62.11424588576387,24.90991176397815,83.44107213371987,6.379280602641499,52.68253805117846,watermelon
95.23123539356165,83.26475118861428,26.36600847006375,29.56558993767796,78.67822083398266,5.646050659139328,109.0968534374655,banana
18.60558302924622,62.24934089913016,26.001308748694147,26.032877032306924,43.749296301989276,5.858839437707172,140.88968350181682,pigeonpeas
19.86261870023296,46.21823439378714,14.920605865050108,28.759279296771933,54.803239457178975,6.8289115861537155,55.56943524975367,mothbeans
107.85185082310376,80.23985577872261,51.11721339372717,25.677949890745012,76.84928584928826,6.417708137844431,103.71122621311247,banana
59.7183507207286,63.14755854834918,33.16428304473839,19.3697526201883,77.86082892141064,7.289431863903709,147.03595244115292,jute
123.59280097934325,47.12373580587885,20.847988381974673,27.50675039744863,79.72626802161892,6.617882991348594,83.47916078120883,cotton
12.264776704286342,16.567682215282723,50.44564891958194,20.352326260717692,96.15351452492236,5.5576491938855295,113.98763764424814,pomegranate
17.258656025374613,77.64795613237453,13.14163151384767,28.683967390904254,52.01623750285697,5.644181088452162,142.83531626093992,pigeonpeas
35.585134832860426,59.42288790411514,84.69355041180219,14.24965506070851,19.185136992014797,7.5201638100910735,83.2674476460232,chickpea
94.96456368290038,40.843141582243966,30.8162736165273,20.929529576878863,75.57015676933393,6.899830697274776,69.74698232879953,maize
22.119731912246305,14.381939661433218,32.48190823264422,29.26737699619702,100.0,5.954181016505953,194.6529228408145,coconut
23.2727882689361,15.485319011876559,43.47357189142741,18.863711373159898,98.40746228709008,6.132695060449346,102.17646077498006,pomegranate
90.03532897892023,60.17434386123158,33.55886897631494,24.02518480156359,85.78753855023652,6.096765475633038,230.0798597716538,rice
21.460963641631867,72.34783502936074,21.17012227176574,28.95062491695596,49.39798931188018,5.95178966603676,167.30385514975387,pigeonpeas
16.375771095336297,138.29739514408737,210.0,21.67067330297521,79.06535276700026,6.24792669725753,72.4185832027862,grapes
42.44194501225083,62.1190655942033,17.819222792462575,30.026900729238587,60.008039375239775,6.623836905730204,62.70766845987767,blackgram
21.724492751338396,21.447043653360893,27.483216309752635,29.089960990266388,100.0,5.890019229048376,173.75669524187703,coconut
37.017334783265866,77.18909879542971,79.80643514887267,17.83378885474261,23.46233129419293,6.648152734084428,86.01206748929116,chickpea
41.54077534985044,68.67614780652262,15.41011947694632,28.789687528788004,59.34647434334537,6.815415122366518,77.48916379233839,blackgram
21.270777835139054,10.170802849664675,29.193572831694276,28.886318402000335,95.66535546380263,6.131385678893927,180.70504975473824,coconut
88.29155637325644,47.72252090090575,22.20007225026666,21.033627075401252,64.77921682354676,5.878530172812108,66.48667457202112,maize
105.58723836944485,78.68295592948776,49.33925939718968,28.144890612310203,89.59303166938103,5.731420965842623,97.9871042920845,banana
9.915905803229677,55.157177500590976,19.468314987343426,25.63193888355488,52.70292409363753,6.76476350238837,42.681547751784926,mothbeans
100.32638836690872,81.64314774253599,74.94144903366438,27.48991418634401,85.14590218063984,6.03536780484083,97.68142691584114,banana
21.153504528593416,67.90328841723156,13.170221443997328,18.568480021778498,22.558456709483615,6.0091741756872175,103.49162288433304,kidneybeans
10.210630103436742,20.085797596238116,46.39225763355762,21.880691376015616,88.7531518741376,5.740806045277177,106.32796065788251,pomegranate
45.3030501493393,67.7798807595949,80.19375565338207,17.791101562925057,16.485849954244276,7.3232202158016415,73.05286868910942,chickpea
15.168942045488869,24.76655302021995,38.78050794846767,23.945758409328487,100.0,6.075663901008859,176.45346814051473,coconut
2.2239067217208177,12.534208920190407,8.073302564668031,26.066025084498367,92.15794503076289,6.331467092946091,117.03964676794233,orange
17.252298627022327,78.05719373490058,17.64437674091061,23.26036732093567,51.25612659659254,5.799905898216467,180.70293293579337,pigeonpeas
84.77665681718256,68.55303632609504,44.85453326378376,25.180639121375048,83.94102070398593,6.304740531534029,105.07727893175685,banana
103.42926377321342,84.51555672699882,43.800297407488124,28.86333193373619,78.87253288332683,6.256767938376736,110.32783209322625,banana
13.689447724022926,117.34615361759,182.12355509465456,21.22701021935442,93.58043911054467,5.900167997701909,88.22493881370983,apple
23.3643061798341,52.23916945830531,12.410631266595953,19.952895698251524,23.222050585368994,5.759187679689362,110.62880860174354,kidneybeans
96.88532805100799,14.08643874703316,47.17963005810704,27.973745507271435,94.52630671587102,7.105930353516695,29.746482491876577,muskmelon
9.040218978434881,47.84101091705351,26.848505538270924,28.024589254102512,83.73181806204158,7.002862880238667,47.733556175922686,mungbean
15.613119615076208,47.71993911995011,20.8402990298341,25.25651374147299,41.04847816265281,6.919859075134939,53.49322284803823,mothbeans
24.51117360175987,15.026374100819522,32.472612460243866,27.52763817135868,91.02936393819367,5.824731272042374,172.08123005440498,coconut
82.72597482413043,49.87371786029217,17.489728878236946,25.147973526580067,70.82043584144179,6.855646722177627,61.629140288819606,maize
27.669990929384625,127.34954081996888,208.1923798250398,23.025087256798805,89.33228187088459,6.029855120755992,103.0866560776575,apple
30.073916271236637,14.403717843027627,20.941800764408065,25.01045656413661,94.92127698268692,6.235285425979126,171.49138021832658,coconut
14.44271021531484,71.49390841386807,14.853142459089643,20.151910535832176,16.94441619082985,5.347321618312545,111.29529584221811,kidneybeans
20.754853295809816,47.01013855920195,18.147086187996084,26.06390848297951,51.25280336391522,6.791079886512779,58.130429494958044,mothbeans
18.309761207549307,34.03434053712279,19.69462164323812,31.11562836164159,75.90036333921933,6.837012122927105,33.68751943530026,mungbean
24.05137293418008,72.56336938688636,7.882129160314015,23.753727129295466,65.37254796913386,6.836584923033418,57.118113071570846,lentil
103.2053670590407,20.546317971030597,58.259115185011176,27.711610678863003,89.1457451752977,6.699644202719576,41.39917561506596,watermelon
10.891006800190263,55.95557900407126,24.22901436281464,27.501284621154443,90.11391390417,5.671873760707831,44.13595085650141,mungbean
19.416170421023768,63.71731930387021,19.531819056304144,24.676432312175272,54.91746833444964,5.44543776237376,139.8759897181417,pigeonpeas
8.808843833375139,70.11216065066937,26.00265829236936,28.95684422405607,44.691484648718706,6.44951682034198,145.46729119526069,pigeonpeas
19.063354907968126,69.59848346974971,18.757356909627752,28.03125617688791,51.77028885557954,5.581518339278016,170.79524095894266,pigeonpeas
23.191959628041914,70.84490679028528,19.084016906398062,21.65946483575835,25.978718322947145,5.038330182870279,105.23903043284956,kidneybeans
72.60240319690638,44.638505463233145,27.827620146171704,23.227035945460834,65.67930826703504,6.585551646717964,52.90305257158892,maize
69.12037063398378,53.20889424849737,45.538200623414376,28.52659760059914,78.69216388386732,6.927648336747416,172.37134955553532,jute
50.100672827417455,68.689151064371,77.92876021036739,20.68090089204629,16.942190916486883,7.372769017869577,94.52467534470745,chickpea
13.939621968421848,127.1984763424818,170.15175570685372,22.42985192955341,94.7506424060894,5.666991784108357,109.17221598290442,apple
0.0,13.803045386749698,11.713307885774105,23.249326786815114,86.61128032534828,7.299879208577948,104.37837658065273,orange
111.4730793578409,45.587349942275374,23.83531344744851,27.633586473324744,75.35631842233607,7.676715434131909,79.53250546097297,cotton
76.14917719583684,47.77158567597581,52.34289557643821,26.950712433899103,86.77571160250619,6.437729105843168,222.53130059095514,rice
21.33304838944189,13.46544053635769,29.069258905171754,25.945273324559782,92.2831122511276,6.185538717716465,191.02963329385128,coconut
20.170314345537975,114.77743066042481,210.0,25.5596572815101,74.16942959533158,6.4478857868261485,75.79863498788666,grapes
18.778192722442192,65.34854902974797,16.409654902624716,25.205160535956683,70.1281605693629,6.532792375344414,35.23832263353118,lentil
97.22831884885238,16.738359065618425,50.620683115891126,24.497764330715118,82.1309004304494,6.649624835252418,40.67838400027769,watermelon
28.32085351170522,135.45414181643855,182.29309272151878,26.37542676827691,84.11671150337415,6.240354529196455,66.00103172395974,grapes
14.102805372882846,142.10379313283264,209.70356784884848,24.826294951905243,83.5819833389329,5.698698652111828,72.36179806676193,grapes
34.75449824430845,73.94921420432138,23.97300191472606,32.38217170954695,65.04879577793392,6.3130699743096015,68.25193249809597,blackgram
15.949644812085964,17.326798307313428,38.84017464131218,23.728496769397275,91.48613610792543,6.580007924314307,114.98883194768213,pomegranate
52.22774741130026,59.80650540536636,76.58913923035566,19.418903634278077,16.155479044689223,7.132742472566084,86.35418030209226,chickpea
20.820642677331612,20.772969100565724,31.40791702542917,25.270207775143156,100.0,5.965837017679278,157.497658456989,coconut
77.60444846143345,46.66305535746517,28.988432634247612,22.15727038063218,65.9018110053666,6.567630593195108,51.52873710470303,maize
16.202268573552654,60.05937594616942,13.017210356916568,25.542803589807534,71.09240107435843,6.881628468503936,38.486067674543946,lentil
23.940366784958865,132.60785372501303,203.7829228135143,28.102493886538927,83.17605764144801,5.703599154599118,67.58778963384522,grapes
77.0802134372012,18.14554697582156,46.40873290149595,25.584297684237598,90.14802180709846,6.644979952637811,47.40304260481647,watermelon
69.55262591208825,44.02085648042051,40.868592946705846,26.763492801520023,80.7499754495387,6.856203561714242,157.67487253900146,jute
97.58800267306704,34.7836424535606,29.82121177813243,26.00047670139648,57.70696462108764,6.623251334614602,152.41705484997104,coffee
110.90299547099524,33.79282746411161,18.86619237521387,25.269166569624495,58.733162938230876,7.014303614604226,162.1683608421935,coffee
13.71211070542692,70.55721460735182,11.463210212035266,20.075875670895204,23.60454496729463,5.330243005569447,109.54740912141135,kidneybeans
70.24517351315586,45.640643694764535,38.90654905492877,25.579660083741423,86.06491964274686,6.884552261858386,167.19686479818878,jute
15.743450441803278,42.93795976091969,8.419280685155616,28.961816185497792,53.86127193205519,7.120851383447247,64.24966601645836,mothbeans
20.11232946406023,62.805015693428594,19.97201990585477,16.937784994888556,24.68720600790901,5.822928838787849,124.62587190530795,kidneybeans
107.66388476572399,56.23186915211429,55.50564245162306,25.800720010357594,88.82456902775385,6.082964014157126,84.31624284568969,banana
26.864242373382652,60.15067575088255,19.756738242147744,18.466686824433303,25.89427552967451,5.919561211286489,94.57955587756896,kidneybeans
20.31898131666618,14.77747178085728,22.660409111805997,27.74624479418202,94.85421071896785,5.851650607855507,155.32394961632312,coconut
49.14265803623806,54.38396448218238,46.67926930619737,30.105320254676155,99.70053911872016,6.185189599548828,141.94935744255872,papaya
27.339474450623136,70.86266293108726,50.64255658100169,32.4547262206938,95.34942245107871,7.107003632726919,137.32769266731714,papaya
31.981115710763994,35.34258589323098,20.499434772046065,28.885218593996914,85.82724688023018,6.165549480327436,44.76426429194393,mungbean
1.2049468725647265,25.228968057456058,31.604650309628287,31.308063683367173,55.605940712849524,5.813413878128365,92.94160140078657,mango
17.339677739987817,21.606914788561095,38.935048697354304,20.66112617273302,82.53768864997004,5.7447347732883305,119.60305168086668,pomegranate
115.12978170593054,21.82614289381721,47.72168472387684,28.468083908845237,94.23933497851051,6.90615693147009,52.07110012570165,watermelon
18.829900704465093,63.96656135193863,14.417377800256705,21.36665798562214,24.43380446662666,5.865689981303857,99.83570356112428,kidneybeans
77.29834288541353,52.725238645538475,18.89517913085168,21.481915708358592,68.75026049512276,5.75865335753045,65.32004149065767,maize
23.165319733706596,128.89708840436936,202.2483210756731,18.100819654547934,93.24152737867992,5.958490311797228,118.10252222405019,apple
30.416268566261905,60.05128387524771,21.09329653378649,28.71783746692329,63.067924255556136,7.88393490189787,83.20214739448772,blackgram
45.38545081015967,65.83101119165946,89.11902848903236,20.629828907168093,18.041287355084883,7.289295565651664,81.93589911367545,chickpea
18.6778664733214,131.06096431286952,201.02483194909726,24.326669361355076,72.98391576692951,6.285902849464215,58.14214861058153,grapes
22.621644636714684,124.7954492932494,210.0,23.24978201011287,86.28980356919396,5.882692599940327,77.38382052112345,grapes
99.72615679596257,75.79964029587008,55.191055407230714,26.537880926318202,83.79750018758061,5.895358507781978,83.64200151265194,banana
106.33059234775594,52.576886778262505,23.951745043461443,24.755423520227666,78.98538021732887,6.335487977238817,73.70113762427285,cotton
83.43618289568461,49.17553252493518,59.12363392224877,22.563111557495127,79.43066541331653,6.648458349348523,195.38130939582643,rice
21.9138312226662,23.34787629422384,38.45172690633303,18.596668283425167,84.184786748577,5.962040226075882,112.87563905167328,pomegranate
13.145592714370439,53.450898612602444,11.094207927671834,29.336030681065058,78.27531326661621,6.124414632186015,55.95018000472617,mungbean
99.07125498606948,60.78537549564041,50.12022200229678,24.424789432693878,77.58033277524383,5.605763597475932,125.44481557199944,banana
75.28890307353205,47.496551503812796,36.41936514179431,27.402834063574048,79.44799418049206,6.535847451785784,177.3336920384596,jute
17.94571180097467,54.037866384542475,21.133421242472984,30.00166318200842,87.93191326924031,6.181551565974998,53.70284710510188,mungbean
81.0780176889206,43.861692399197025,25.36815874929886,23.045670976070998,71.52762966478991,5.724960632388195,65.56649924897107,maize
53.81571080986724,59.873425448172824,72.77038511415897,14.990559251937995,14.0,6.949313110164014,65.56145183866458,chickpea
44.44984007520528,66.45072432576225,67.49447353042675,17.759237672092805,17.587172047942197,8.092520058477053,72.37275221433785,chickpea
46.525897700314374,53.852485075497185,73.22914676007301,17.301366407763606,17.932864525054008,7.3986796892946085,70.26453800295532,chickpea
24.28203282744986,143.1486779809785,210.0,20.410681631708393,86.8687881234855,6.035966570684869,122.63226533893939,apple
71.60782476777362,59.926196089158054,55.13528919349298,23.96297372801522,81.46484820022721,6.304957510371002,200.27858583825892,rice
20.86670832185204,83.81152467612388,22.460094239963997,17.415474609788763,20.131931798302517,5.445709821414274,105.43514668643466,kidneybeans
39.393448001319676,55.29666896410939,41.271626262447406,33.46757409918702,85.22229069417936,6.755854096283256,156.90400428009562,papaya
112.6290257254414,18.91866749933002,39.34016462479555,24.757382657220838,60.95135155537661,6.64298807433949,153.30478742110952,coffee
38.2316602917036,67.86395140412935,18.155302804842687,27.566206579319665,72.755078762435,7.153666566398337,62.84527786382412,blackgram
21.232523892160025,71.23435803969357,13.236648570782329,21.485364836719445,21.342748645613437,5.431479047317019,96.95684240340007,kidneybeans
2.35683863512744,22.518162260874096,27.71390730340402,29.519535494902584,51.694879468341306,5.085768844268775,103.40606712783384,mango
0.21596784145045766,33.4279111718084,29.635711555794725,29.94216724179069,49.9908562057795,5.942002920649309,95.92627587948924,mango
22.647108384076503,22.992542290097138,27.84614195659808,25.82048151866573,95.6141138290014,5.769523403882469,188.7505970888353,coconut
51.029468434384775,54.10787358369316,53.933917126049764,31.22814666805951,100.0,7.435958237924277,133.63514472885646,papaya
22.370194203246516,145.0,196.82449462707368,22.640116382986488,81.23205943527724,5.648117488387799,108.97166571525196,apple
35.33538049144849,66.81917930961065,88.23968654064929,17.39364043433145,18.148496660807297,7.157620658278346,85.05470159166627,chickpea
19.430645466524357,22.148725622596203,36.349036577612786,22.06095282784126,94.36076552842027,6.16530511806789,113.20997563686024,pomegranate
48.1925002064917,68.16634966140326,84.11126279727132,20.152014277197196,19.243677791764956,7.134773214422495,64.46241233983936,chickpea
96.15207976395929,12.86160816157338,36.54424972811671,27.754656466895234,90.68883215308573,5.603543940418134,38.161931023387496,muskmelon
11.90474492348726,129.39607667343344,192.8136989522514,20.901747038020844,79.53805174208466,5.949177219078029,107.6205603366686,apple
